監視,優先度,コード,銘柄名,優待内容,優待価値,必要資金,総合利回り,売建上限,長期優遇,制度信用指標,権利月
False,,7271,安永,【500株】伊賀地方特産品 3000円相当,1200,40.0,0.3,,,,2027-03
False,,7276,小糸製作所,QUO,1000,25,0.4,1000,,max逆日歩:0.0,2027-03
False,,7277,ＴＢＫ,【100株】クオカード500円相当【注：継続保有制限】,475,3.0,1.41,,,max逆日歩:0.0,2027-03
False,,7280,ミツバ,群馬産品,500,12,0.36,0,,,2027-03
False,,7282,豊田合成,"【100株】Re-S商品1,000円相当【注：継続保有制限】",400,53.0,0.08,,,,2027-03
False,,7294,ヨロズ,QUO等,1000,9,1.1,0,,max逆日歩:3,2027-03
False,,7296,エフ・シー・シー,【200株】新茶 2500円相当【注：継続保有制限】,1250,84.0,0.15,,,max逆日歩:4.0,2027-03
False,,7299,フジオーゼックス,【100株】全国共通商品券2000円相当【注：継続保有制限】,1940,18.0,1.08,,,,2027-03
False,,7313,Ｔ・Ｓテック,カタログ,3000,36,0.8,2000,,max逆日歩:5.0,2027-03
False,,7322,三十三フィナンシャルグループ,【500株】【2027変更】クオカード1000円 及び カタログギフト4000円等【注：継続保有制限,3000,103.0,0.29,,,max逆日歩:3.0,2027-03
False,,7326,ＳＢＩインシュアランスグループ,"【100株】暗号資産XRP 2,500円相当",2000,23.0,0.87,,,,2027-03
False,,7327,第四北越フィナンシャルグループ,"【300株】新潟県内産品1,000円相当【注：継続保有制限】",400,80.0,0.05,,,max逆日歩:0.0,2027-03
False,,7337,ひろぎん,QUO等,500,18,0.3,1200,,max逆日歩:2.0,2027-03
False,,7350,おきなわフィナンシャルグループ,【100株】沖縄銀行定期預金の金利優遇など,,79.0,0.0,,,max逆日歩:5.0,2027-03
False,,7372,デコルテ・ホールディングス,【100株】フォトウエディングサービス・アニバーサリーフォトサービスの割引券 1枚,,4.0,0.0,,,注意喚起:申込停止,2027-03
False,,7380,十六フィナ,水12L,1200,37,0.45,6900,,max逆日歩:6.0,2027-03
False,,7383,ネットプロテ,ポイント,1000,4,2.8,6900,,,2027-03
False,,7384,プロクレアホールディングス,【100株】青森県等特産品の優待カタログ3000円相当【注：継続保有制限】,1800,53.0,0.34,,,max逆日歩:4,2027-03
False,,7389,あいちフィナンシャルグループ,【100株】株主優待定期預金,,20.0,0.0,,,,2027-03
False,,7412,アトム,【100株】優待ポイント 500円相当,325,4.0,0.93,,,注意喚起:注意喚起 / max逆日歩:24,2027-03
False,,7413,創健社,【100株】自社取扱商品詰合せ3000円相当,1200,29.0,0.42,,,,2027-03
False,,7416,はるやまホールディングス,【100株】20%割引券2枚,3200,7.0,4.65,,,max逆日歩:17.0,2027-03
False,,7417,南陽,【100株】クオカード 1000円相当,950,19.0,0.5,,,max逆日歩:11.0,2027-03
False,,7419,ノジマ,電子チケ,2.0,33,4.6,1700,,max逆日歩:4.0,2027-03
False,,7421,カッパ・Ｃ,ポイント,3000,16,1.8,0,,注意喚起:申込停止 / max逆日歩:27.0,2027-03
False,,7438,コンドテック,Ｐ倶楽部,3000,77,0.4,800,,max逆日歩:2.0,2027-03
False,,7442,中山福,【300株】オリジナルカタログ 3000円相当【注：継続保有制限】,1800,14.0,1.25,,,max逆日歩:8,2027-03
False,,7443,横浜魚類,【1000株】水産加工品詰合せ10000円相当,5000,67.0,0.75,,,max逆日歩:17.0,2027-03
False,,7444,ハリマ共和物産,【100株】クオカード1000円相当,950,20.0,0.48,,,,2027-03
False,,7456,松田産業,【100株】クオカード2000円相当【注：継続保有制限】,1900,70.0,0.27,,,,2027-03
False,,7458,第一興商,優待券,5000,34,1.5,57000,,max逆日歩:9.0,2027-03
False,,7462,ＣＡＰＩＴＡ,【800株】プレミアム優待クラブ5000ポイント,3000,33.0,0.92,,,,2027-03
False,,7463,アドヴァン,QUO,500,10,0.5,100,,max逆日歩:3.0,2027-03
False,,7475,アルビス,商品券等,1000,26,0.4,,,,2027-03
False,,7481,尾家産業,【100株】スペシャルビーフカレー詰合せセット,1000,26.0,0.39,,,,2027-03
False,,7482,シモジマ,QUO等,1000,14,0.7,0,,max逆日歩:6.0,2027-03
False,,7483,ドウシシャ,そうめん,2000,35,0.6,0,,max逆日歩:3.0,2027-03
False,,7494,コナカ,【100株】紳士服コナカ等20％割引3枚など,90,2.0,0.37,,,max逆日歩:2.0,2027-03
False,,7502,プラザホールディングス,【100株】THE GLAMPING PLAZA平日素泊まり優待券（半額）などから選択,3000,17.0,1.76,,,,2027-03
False,,7504,高速,QUO等,500,32,0.2,200,,注意喚起:注意喚起 / max逆日歩:9,2027-03
False,,7506,ハウス　オブ　ローゼ,【100株】自社商品 3000円相当,1200,14.0,0.87,,,max逆日歩:24,2027-03
False,,7510,たけびし,QUO,1000,25,0.4,500,,注意喚起:注意喚起 / max逆日歩:5.0,2027-03
False,,7522,ワタミ,優待券,4000,10,4.1,400,,max逆日歩:2.0,2027-03
False,,7525,リックス,QUO,1000,36,0.3,100,,max逆日歩:14.0,2027-03
False,,7537,丸文,【100株】株主優待ポイント1000円相当【注：継続保有制限】,970,18.0,0.53,,,,2027-03
False,,7538,大水,【1000株】水産加工品3000円相当,1200,39.0,0.31,,,注意喚起:申込停止,2027-03
False,,7539,アイナボホールディングス,【100株】デジタルギフト1000円相当,970,8.0,1.18,,,max逆日歩:10.0,2027-03
False,,7550,ゼンショー,優待券,1000,95,0.1,8900,,max逆日歩:4.0,2027-03
False,,7552,ハピネット,商品選択,2100,28,0.52,600,,max逆日歩:6.0,2027-03
False,,7554,幸楽苑,優待券等,2000,12,1.7,0,,max逆日歩:21.0,2027-03
False,,7555,大田花き,【100株】クオカード 500円相当,475,7.0,0.63,,,,2027-03
False,,7561,ハークスレイホールディングス,【300株】クオカード500円相当,475,21.0,0.22,,,max逆日歩:1.0,2027-03
False,,7562,安楽亭,"【100株】株主ご優待券6,500円 及び 指定商品引換券3枚",981,38.0,0.26,,,,2027-03
False,,7567,栄電子,【100株】クオカード1000円相当,950,6.0,1.57,,,,2027-03
False,,7570,橋本総業,QUO,1000,14,0.7,0,,max逆日歩:5.0,2027-03
False,,7571,ヤマノホールディングス,【1000株】グループ会社商品券2000円相当,800,8.0,0.94,,,max逆日歩:2.0,2027-03
False,,7578,ニチリョク,【100株】自社商品などの優待割引など,,1.0,0.0,,,,2027-03
False,,7606,Ｕアローズ,15%引,2000,25,0.83,3400,,max逆日歩:10.0,2027-03
False,,7615,京都きもの友禅ホールディングス,【100株】割引券10%,,1.0,0.0,,,注意喚起:申込停止 / max逆日歩:0.0,2027-03
False,,7616,コロワイド,ポイント,2,95,2.1,0,,注意喚起:注意喚起 / max逆日歩:16,2027-03
False,,7628,オーハシテク,おこめ券,440,11,0.4,0,,注意喚起:注意喚起 / max逆日歩:4.0,2027-03
False,,7634,星医療酸器,【100株】ライフステージ阿佐ヶ谷優待割引,,51.0,0.0,,,,2027-03
False,,7637,白銅,Ｐ倶楽部,3000,78,0.4,0,,max逆日歩:8.0,2027-03
False,,7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,【1株】株主優待カード（割引）,,0.0,0.0,,,max逆日歩:5.0,2027-03
False,,7670,オーウエル,【300株】カレーなどの自社商品1000円相当,500,36.0,0.14,,,,2027-03
False,,7686,ひとまいる,"【100株】カクヤスネットショッピングで使用できる株主優待券1,000円分",1000,4.0,2.26,,,注意喚起:注意喚起 / max逆日歩:0.0,2027-03
False,,7695,交換できるくん,【300株】「交換できるくん」ポイント引換券10000円相当 もしくは クオカード5000円相当,4750,29.0,1.66,,,,2027-03
False,,7698,アイスコ,【100株】ハーゲンダッツギフト券4枚,2380,29.0,0.83,,,,2027-03
False,,7705,ジーエルサイエンス,【100株】クオカード 1000円相当,950,,0.0,,,max逆日歩:9.0,2027-03
False,,7721,東京計器,【1000株】プレミアム優待クラブ 20000ポイント【注：継続保有制限】,12000,739,0.16,,,max逆日歩:5.0,2027-03
False,,7746,岡本硝子,【1000株】ガラスプロダクトブランド「illumiiro」製品の割引購入券1枚,,79.0,0.0,,,注意喚起:申込停止 / max逆日歩:0.0,2027-03
False,,7752,リコー,【1株】カメラなど株主優待販売,,0.0,0.0,,,max逆日歩:2.0,2027-03
False,,7769,リズム,"【100株】あっとギフト® 15,000円相当",14550,39.0,3.76,,,max逆日歩:34.0,2027-03
False,,7779,ＣＹＢＥＲＤＹＮＥ,【100株】Neuro HALFITマンツーマンプログラム（10回）など　10%割引,,2.0,0.0,,,max逆日歩:0.0,2027-03
False,,7780,メニコン,【100株】コンタクトレンズケア商品など【注：継続保有制限】,2000,18.0,1.12,,,max逆日歩:1.0,2027-03
False,,7791,ドリームベッド,【100株】提携施設優待割引 及び 自社商品割引,,8.0,0.0,,,,2027-03
False,,7832,バンナム,ポイント,1000,40,0.2,900,,max逆日歩:20.0,2027-03
False,,7837,アールシーコア,【100株】フェザント山中湖 優待割引,,4.0,0.0,,,注意喚起:申込停止 / max逆日歩:0.0,2027-03
False,,7840,フランスＢ,自Ｇ製品,3000,27,1.1,0,,max逆日歩:28,2027-03
False,,7857,セキ,【1000株】ティッシュペーパー 20箱,600,129,0.05,,,,2027-03
False,,7859,アルメディオ,【100株】クオカード500円相当【注：継続保有制限】,475,3.0,1.64,,,注意喚起:申込停止 / max逆日歩:0.0,2027-03
False,,7860,エイベックス,【100株】チケット優先予約制度など,,13.0,0.0,,,,2027-03
False,,7864,フジシールインターナショナル,【100株】クオカード 3000円相当【注：継続保有制限】,2850,34.0,0.84,,,max逆日歩:3.0,2027-03
False,,7867,タカラトミー,トミカ,400,28,0.1,3300,,max逆日歩:2.0,2027-03
False,,7872,エステールホールディングス,【500株】買物券2000円相当など,500,31.0,0.16,,,,2027-03
False,,7874,レック,自社製品,2000,12,1.7,5500,,max逆日歩:2.0,2027-03
False,,7875,竹田ｉＰホールディングス,【100株】クオカード1000円相当,950,8.0,1.15,,,,2027-03
False,,7877,永大化工,【100株】クオカード500円相当,475,22.0,0.22,,,,2027-03
False,,7883,サンメッセ,【100株】クオカード500円相当,475,4,1.19,,,,2027-03
False,,7893,プロネクサス,QUO,500,11,0.4,900,,max逆日歩:3.0,2027-03
False,,7902,ソノコム,【100株】クオカード1000円相当,950,,0.0,,,,2027-03
False,,7906,ヨネックス,クーポン,5000,130,0.4,0,,max逆日歩:0.0,2027-03
False,,7911,ＴＯＰＰＡＮ,デジ図書,2000,46,0.4,0,,max逆日歩:3.0,2027-03
False,,7914,共同印刷,【200株】クオカード500円相当【注：継続保有制限】,475,36.0,0.13,,,max逆日歩:8.0,2027-03
False,,7917,ZACROS,QUO,1000,13,0.8,3800,,max逆日歩:5.0,2027-03
False,,7918,ヴィア・ホールディングス,【100株】株主割引券8000円相当,1120,1.0,10.57,,,,2027-03
False,,7932,ニッピ,【100株】自社グループ取扱品,400,115.0,0.03,,,,2027-03
False,,7937,ツツミ,15%引,,30,0.0,,,max逆日歩:6,2027-03
False,,7938,リーガルコーポレーション,【100株】優待券5000円相当,3500,21.0,1.66,,,,2027-03
False,,7939,研創,【100株】クオカード500円相当,475,,0.0,,,,2027-03
False,,7942,ジェイ　エス　ピー,【100株】クオカード1000円相当【注：継続保有制限】,950,30.0,0.31,,,max逆日歩:9,2027-03
False,,7952,河合楽器,QUO等,500,28,0.2,0,,max逆日歩:9.0,2027-03
False,,7979,松風,自社製品,4400,17,2.5,2900,,max逆日歩:3.0,2027-03
False,,7985,ネポン,【100株】【2026のみ】クオカード5000円相当,4750,,0.0,,,,2027-03
False,,7987,ナカバヤシ,自Ｇ製品,120,30,0.21,500,,max逆日歩:1.0,2027-03
False,,7990,グロブライド,QUO,1000,22,0.5,4600,,max逆日歩:5.0,2027-03
False,,8005,スクロール,QUO等,500,13,0.4,4300,,,2027-03
False,,8006,ユアサ・フナショク,【200株】自社製品2000円相当,800,29.0,0.27,,,注意喚起:申込停止,2027-03
False,,8012,長瀬産業,【100株】カタログギフト 1500円相当【注：継続保有制限】,900,12.0,0.77,,,max逆日歩:3.0,2027-03
False,,8018,三共生興,自商品券,3000,9,3.4,1200,,max逆日歩:2.0,2027-03
False,,8022,ミズノ,優待券等,20,34,0.01,0,,max逆日歩:6.0,2027-03
False,,8025,ツカモトコーポレーション,【100株】自社商品 3000円相当,1200,,0.0,,,,2027-03
False,,8032,日本紙パルプ,Ｔペーパ,480,52,0.07,4800,,max逆日歩:9.0,2027-03
False,,8037,カメイ,QUO等,3000,101,0.3,1800,,max逆日歩:0.0,2027-03
False,,8043,スターゼン,マックＣ,1000,26,0.4,700,,max逆日歩:10.0,2027-03
False,,8045,横浜丸魚,【100株】クオカード1000円相当,950,20.0,0.47,,,,2027-03
False,,8051,山善,クーポン,3000,14,2.1,0,,max逆日歩:2.0,2027-03
False,,8052,椿本興業,QUO,2000,29,0.7,0,,注意喚起:注意喚起 / max逆日歩:9.0,2027-03
False,,8061,西華産業,QUO,1000,27,0.4,200,,max逆日歩:4.0,2027-03
False,,8068,菱洋エレクトロ,【500株】優待カタログ3000円相当 及び 会員限定優待サービス,1800,,0.0,,,max逆日歩:10.0,2027-03
False,,8071,東海エレクトロニクス,【100株】クオカード500円相当,475,,0.0,,,,2027-03
False,,8081,カナデン,QUO,500,22,0.2,1000,,,2027-03
False,,8084,ＲＹＯＤＥＮ,QUO,2000,34,0.6,0,,max逆日歩:11.0,2027-03
False,,8086,ニプロ,【300株】ＪＣＢギフトカード1000円相当【注：継続保有制限】,970,44.0,0.22,,,max逆日歩:1.0,2027-03
False,,8089,ナイス,【100株】クオカード500円相当,475,20.0,0.24,,,注意喚起:申込停止 / max逆日歩:3.0,2027-03
False,,8093,極東貿易,QUO,1000,38,0.3,0,,max逆日歩:4.0,2027-03
False,,8104,クワザワホールディングス,【100株】クオカード 1000円相当【注：継続保有制限】,950,7.0,1.33,,,,2027-03
False,,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,【1000株】クオカード500円,475,8.0,0.63,,,,2027-03
False,,8107,キムラタン,【200株】優待券2000円 及び オンラインストアクーポン3000円,2000,,0.0,,,注意喚起:申込停止,2027-03
False,,8111,ゴールドＷ,商品選択,1200,23,0.55,500,,max逆日歩:9,2027-03
False,,8117,中央自動車工業,【100株】優待商品2000円相当,800,22.0,0.37,,,max逆日歩:2.0,2027-03
False,,8118,キング,【500株】図書カード500円相当及びファミリーセール招待,900,58.0,0.15,,,max逆日歩:1.0,2027-03
False,,8119,三栄コーポレーション,"【100株】優待カタログから選択1,000ポイント（クオカード含）",950,8.0,1.2,,,,2027-03
False,,8123,川辺,【100株】自社製品（服飾雑貨等）2000円相当,800,,0.0,,,,2027-03
False,,8129,東邦,自扱商品,1500,48,0.3,100,,注意喚起:申込停止 / max逆日歩:3.0,2027-03
False,,8131,ミツウロコ,eGift,1500,24,0.6,,,max逆日歩:10.0,2027-03
False,,8135,ゼット,【100株】オンラインショップ20%割引,,4.0,0.0,,,,2027-03
False,,8136,サンリオ,優待券,1800,52,1.45,6600,,max逆日歩:4.0,2027-03
False,,8137,サンワテク,デジギフ,2000,32,0.6,0,,max逆日歩:20.0,2027-03
False,,8153,モスフード,優待券,1000,43,0.2,5400,,max逆日歩:28,2027-03
False,,8158,ソーダニッカ,QUO等,6000,108,0.6,0,,max逆日歩:10.0,2027-03
False,,8159,立花エレテック,【100株】クオカード 2000円相当【注：継続保有制限】,1900,42.0,0.45,,,max逆日歩:6.0,2027-03
False,,8160,木曽路,優待券,1600,26,0.6,0,,注意喚起:注意喚起 / max逆日歩:40,2027-03
False,,8163,ＳＲＳ,優待券,1.0,127,0.9,0,,注意喚起:注意喚起 / max逆日歩:17.0,2027-03
False,,8173,上新電機,優待券,2200,29,0.8,8200,,max逆日歩:12.0,2027-03
False,,8190,ヤマナカ,【100株】自社電子マネーカード1000円引換券,600,,0.0,,,,2027-03
False,,8207,テンアライド,【100株】飲食優待券 1000円相当,700,3,2.33,,,,2027-03
False,,8214,ＡＯＫＩ,電子チケ,3000,17,1.73,3700,,max逆日歩:4.0,2027-03
False,,8218,コメリ,自ギフカ,1000,35,0.3,1100,,max逆日歩:4.0,2027-03
False,,8219,青山商事,20%引,330,25,0.43,1600,,max逆日歩:12.0,2027-03
False,,8225,タカチホ,【100株】まめじま湯ったり苑入浴券 5枚など,2500,,0.0,,,,2027-03
False,,8242,Ｈ２Ｏ,優待券等,200,24,0.07,1500,,max逆日歩:1.0,2027-03
False,,8255,アクシアル,優待券等,500,13,0.4,2400,,max逆日歩:4.0,2027-03
False,,8279,ヤオコー,"【100株】お買物優待券4,000円相当 もしくは ミネラルウォーター2ケースなど",4000,,0.0,,,max逆日歩:6.0,2027-03
False,,8281,ゼビオ,優待券,500,10,0.44,1300,,max逆日歩:2.0,2027-03
False,,8282,ケーズ,優待券,1000,17,0.6,54000,,max逆日歩:3.0,2027-03
False,,8285,三谷産業,陶磁器,5000,21,2.4,0,,max逆日歩:1.0,2027-03
False,,8291,日産東京販売ホールディングス,【500株】クオカード 1000円相当,950,27.0,0.35,,,max逆日歩:1.0,2027-03
False,,8303,ＳＢＩ新生銀行,"【100株】暗号資産XRP交換券（約2,000円相当）など",1600,16.0,0.99,,,,2027-03
False,,8308,りそな,ポイント,240,18,0.1,4800,,max逆日歩:0.0,2027-03
False,,8331,千葉銀行,【1000株】カタログギフト 3000円相当【注：継続保有制限】,1800,276,0.07,,,,2027-03
False,,8334,群馬銀行,特産品,1000,64,0.2,6500,,max逆日歩:1.0,2027-03
False,,8336,武蔵野銀行,【200株】【2027開始】クオカード1000円【注：継続保有制限】,950,57.0,0.17,,,max逆日歩:3.0,2027-03
False,,8337,千葉興業銀行,【100株】金利優遇,,27.0,0.0,,,,2027-03
False,,8341,七十七銀行,【200株】【2027分割変更あり】ギフトカード4000円相当【注：継続保有制限】,3880,81.0,0.48,,,max逆日歩:3.0,2027-03
False,,8343,秋田銀行,特産品,3000,102,0.3,0,,max逆日歩:5.0,2027-03
False,,8344,山形銀行,【200株】クオカード2000円相当【注：継続保有制限】,1900,102.0,0.19,,,max逆日歩:4.0,2027-03
False,,8345,岩手銀行,【100株】ATM手数料無料,,27.0,0.0,,,,2027-03
False,,8346,東邦銀行,【1000株】カタログギフト3000円相当【注：継続保有制限】,1800,102.0,0.18,,,,2027-03
False,,8349,東北銀行,【100株】株主優遇定期預金サービス,,17.0,0.0,,,max逆日歩:0.0,2027-03
False,,8354,ふくおかフィナンシャルグループ,【200株】福岡県・熊本県・長崎県の特産品など【注：継続保有制限】,400,156.0,0.03,,,max逆日歩:4.0,2027-03
False,,8359,八十二長野銀行,【500株】【2027より保有制限】クオカード1000円相当,950,136.0,0.07,,,max逆日歩:1.0,2027-03
False,,8360,山梨中央銀行,【1000株】クオカード1000円相当【注：継続保有制限】,950,731,0.01,,,max逆日歩:4.0,2027-03
False,,8361,大垣共立銀行,商品選択,475,62,0.03,,,,2027-03
False,,8362,福井銀行,特産品,3000,104,0.3,4100,,max逆日歩:7.0,2027-03
False,,8365,富山銀行,"【100株】	クオカード 1,000円分 及び 金利優遇【注：継続保有制限】",950,24.0,0.4,,,max逆日歩:4.0,2027-03
False,,8366,滋賀銀行,【200株】【2027変更】滋賀県特産品カタログ 3000円相当【注：継続保有制限】,1800,58,0.31,,,max逆日歩:13.0,2027-03
False,,8367,南都銀行,"【200株】【2027基準変更】奈良県特産品カタログギフト2,000円相当",1200,40.0,0.3,,,max逆日歩:0.0,2027-03
False,,8368,百五銀行,【1000株】三重県特産優待カタログ 3000円相当【注：継続保有制限】,1800,248.0,0.07,,,max逆日歩:1.0,2027-03
False,,8369,京都銀行,"【200株】ことよりモール優待券4,000円相当 もしくは ことよりモール取扱い商品3,000円相当",1200,,0.0,,,max逆日歩:0.0,2027-03
False,,8370,紀陽銀行,【1000株】カタログギフト3000円相当【注：継続保有制限】,1800,525,0.03,,,max逆日歩:3.0,2027-03
False,,8377,ほくほくフィナンシャルグループ,【2500株】カタログギフト5000円相当【注：継続保有制限】,3000,2084,0.01,,,max逆日歩:3.0,2027-03
False,,8381,山陰合同銀行,【1000株】ギフトカード 1000円相当,970,260.0,0.04,,,max逆日歩:1.0,2027-03
False,,8382,中国銀行,【500株】岡山県特産品など5000円相当【注：継続保有制限】,2000,,0.0,,,max逆日歩:2.0,2027-03
False,,8383,鳥取銀行,【100株】クオカード 500円相当,475,19.0,0.24,,,max逆日歩:4.0,2027-03
False,,8385,伊予銀行,【1000株】カタログギフト 5000円相当,3000,,0.0,,,max逆日歩:1.0,2027-03
False,,8386,百十四銀行,【100株】【2027分割変更】香川県特産品の優待カタログ 2500円相当【注：継続保有制限】,1500,31.0,0.48,,,,2027-03
False,,8387,四国銀行,【200株】クオカード 1500円相当【注：継続保有制限】,1425,85.0,0.17,,,max逆日歩:2.0,2027-03
False,,8388,阿波銀行,特産品,5000,117,0.4,0,,max逆日歩:5.0,2027-03
False,,8392,大分銀行,【1000株】【2027開始】大分県特産品4000円相当【注：継続保有制限】,2400,306,0.08,,,max逆日歩:0.0,2027-03
False,,8393,宮崎銀行,【500株】クオカードまたは地域の優待品 2000円【注：継続保有条件】,1900,137.0,0.14,,,,2027-03
False,,8418,山口フィナンシャルグループ,【100株】クオカード 500円相当,475,33.0,0.15,,,max逆日歩:2.0,2027-03
False,,8421,信金中央金庫,"【1口】クオカード1,000円相当【注：継続保有制限】",950,19.0,0.5,,,max逆日歩:1575,2027-03
False,,8424,芙蓉総合,図書Ｃ等,3000,132,0.2,100,,max逆日歩:26.0,2027-03
False,,8473,ＳＢＩホールディングス,【100株】仮想通貨XRP 2000円相当など,1600,33.0,0.49,,,max逆日歩:4.0,2027-03
False,,8518,日本アジア投資,"【500株】優待品5,000円相当【注：継続保有制限】",2000,8.0,2.58,,,,2027-03
False,,8522,名古屋銀行,【300株】地元特産品ギフトカタログ3000円相当【注：継続保有制限】,1800,216.0,0.08,,,max逆日歩:8.0,2027-03
False,,8524,北洋銀行,【1500株】北海道特産品 2000円相当【注：継続保有制限】,1200,201,0.06,,,,2027-03
False,,8527,愛知銀行,【100株】優待品3000円相当【注：継続保有制限】,1500,,0.0,,,max逆日歩:29.0,2027-03
False,,8530,中京銀行,【300株】優待品3000円相当【注：継続保有制限】,1500,,0.0,,,max逆日歩:3.0,2027-03
False,,8541,愛媛銀行,デジギフ,500,16,0.3,100,,max逆日歩:1.0,2027-03
False,,8542,トマト銀行,【500株】【2027より保有制限】クオカード1000円相当,950,96.0,0.1,,,,2027-03
False,,8544,京葉銀行,【500株】クオカード1000円相当など【注：継続保有制限】,950,142.0,0.07,,,max逆日歩:2.0,2027-03
False,,8551,北日本銀行,【100株】カタログギフト3000円相当など【注：継続保有制限】,1800,86,0.21,,,注意喚起:注意喚起 / max逆日歩:4.0,2027-03
False,,8562,福島銀行,【100株】株主様限定定期預金（店頭表示金利＋0.20％金利上乗せ）,,4.0,0.0,,,注意喚起:注意喚起 / max逆日歩:0.0,2027-03
False,,8563,大東銀行,【100株】金利優遇,,12.0,0.0,,,max逆日歩:0.0,2027-03
False,,8566,リコーリース,カタログ,2000,61,0.3,4200,,max逆日歩:15.0,2027-03
False,,8601,大和証券,名産品等,2000,157,0.1,5100,,max逆日歩:0.0,2027-03
False,,8609,岡三証券グループ,【1000株】デジタルギフト1000円相当【注：継続保有制限】,970,126.0,0.08,,,max逆日歩:5.0,2027-03
False,,8613,丸三証券,海苔詰合,1000,11,0.9,200,,max逆日歩:9.0,2027-03
False,,8616,東海東京Ｆ,名産品等,2000,76,0.3,12000,,max逆日歩:1.0,2027-03
False,,8622,水戸証券,特産品,3000,73,0.4,200,,max逆日歩:4.0,2027-03
False,,8698,マネックスグループ,【100株】マネックスポイント100P,80,7.0,0.11,,,,2027-03
False,,8699,ＨＳホールディングス,【100株】クオカード1000円相当,950,11.0,0.84,,,,2027-03
False,,8700,丸八証券,【100株】クオカード1000円相当,950,21.0,0.46,,,,2027-03
False,,8705,日産証券グループ,【500株】クオカード1000円相当,950,11.0,0.85,,,max逆日歩:4,2027-03
False,,8714,池田泉州,特産品,2000,179,0.1,14000,,,2027-03
False,,8739,スパークス,Ｐ倶楽部,2000,58,0.3,0,,max逆日歩:14.0,2027-03
False,,8742,小林洋行,【100株】お米券 2kg【注：継続保有制限】,800,6.0,1.31,,,max逆日歩:1.0,2027-03
False,,8746,ＵＮＢＡＮＫＥＤ,【500株】【2026実施なし】クオカード2000円相当,1900,,0.0,,,,2027-03
False,,8750,第一生命,ポイント,1000,14,0.52,4300,,max逆日歩:12.0,2027-03
False,,8766,東京海上ホールディングス,【100株】電子マネー等2500円相当【注：継続保有制限】,2425,83.0,0.29,,,max逆日歩:0.0,2027-03
False,,8769,アドバンテッジリスクマネジメント,【100株】メンタルヘルス対策サービス無料利用券,,5.0,0.0,,,,2027-03
False,,8772,アサックス,【500株】クオカード 5000円相当,4750,45.0,1.06,,,,2027-03
False,,8789,フィンテック　グローバル,【1000株】ムーミンバレーパークの当日チケット50％割引（２名様分）,2500,16.0,1.55,,,,2027-03
False,,8793,ＮＥＣキャピ,カタログ,2000,42,0.5,500,,max逆日歩:11.0,2027-03
False,,8801,三井不動産,【100株】三井ショッピングパークポイント1000ポイント【注：継続保有制限】,970,15.0,0.64,,,max逆日歩:0.0,2027-03
False,,8803,平和不動産,カタログ,4000,48,0.8,1200,,max逆日歩:8.0,2027-03
False,,8841,テーオーシー,商品選択,3200,42,0.62,0,,max逆日歩:1.0,2027-03
False,,8844,コスモスイニシア,【300株】アパートメントホテル「MIMARU」で利用できる宿泊割引クーポンコード15000円分,15000,38.0,4.0,,,,2027-03
False,,8850,スターツ,割引券,228,49,0.05,0,,max逆日歩:6.0,2027-03
False,,8860,フジ住宅,QUO等,1000,42,0.2,0,,max逆日歩:2.0,2027-03
False,,8869,明和地所,Ｐ倶楽部,4000,102,0.4,,,max逆日歩:6.0,2027-03
False,,8876,リログループ,ｸﾗﾌﾞｵﾌ,300,20,0.13,0,,max逆日歩:3.0,2027-03
False,,8877,エスリード,カタログ,3000,64,0.5,0,,max逆日歩:15.0,2027-03
False,,8881,日神,Ｐ倶楽部,5000,75,0.7,0,,max逆日歩:7.0,2027-03
False,,8934,サンフロン,優待券,1000,27,0.4,0,,max逆日歩:3.0,2027-03
False,,8935,FJネクスト,温泉旅館,1,164,0.6,,,max逆日歩:4.0,2027-03
False,,8938,グローム・ホールディングス,【100株】医療サービス割引券,,3.0,0.0,,,,2027-03
False,,8986,大和証券リビング投資法人,【1口】介護施設等における優待サービス,,9.0,0.0,,,max逆日歩:270,2027-03
False,,9001,東武鉄道,乗車証等,1400,29,0.47,1000,,max逆日歩:5.0,2027-03
False,,9003,相鉄,乗車証等,1200,29,0.23,6800,,max逆日歩:6.0,2027-03
False,,9005,東急,乗車証等,460,19,0.27,900,,max逆日歩:3.0,2027-03
False,,9006,京急電鉄,乗車証等,820,16,0.52,100,,max逆日歩:4.0,2027-03
False,,9007,小田急電鉄,乗車証等,1800,83,0.97,100,,max逆日歩:2.0,2027-03
False,,9008,京王電鉄,乗車証等,560,39,0.7,500,,max逆日歩:32,2027-03
False,,9009,京成電鉄,乗車証等,750,12,0.54,100,,max逆日歩:1.0,2027-03
False,,9010,富士急行,共通券等,12500,25,4.7,0,,注意喚起:注意喚起 / max逆日歩:101.0,2027-03
False,,9012,秩父鉄道,【100株】優待乗車証（回数券式）2枚 及び 宝登山ロープウェイ5枚,800,,0.0,,,,2027-03
False,,9017,新潟交通,【900株】株主優待乗車証 1路線,,,0.0,,,,2027-03
False,,9020,東日本旅客,40%引等,2800,109,0.26,7300,,max逆日歩:2.0,2027-03
False,,9021,西日本旅客,50%引等,3800,32,1.23,34000,,max逆日歩:10.0,2027-03
False,,9022,東海旅客,10%引,900,212,0.05,0,,max逆日歩:1.0,2027-03
